Tue Jun 16 05:37:18 PM EDT 2026
host=c1000a-s25.ufhpc
pwd=/blue/guralnick/share/r.dinnage/Projects/phenovision
[single] PREADAPT_ARGS supplied (REDESIGN single-run path).
[single] args: --condition mae --variant adamw --shared-tokenizer mae --seed 42 --num_epochs 15 --batch_size 768 --phase2_batch_size 384 --blr 0.0005 --weight_decay 0.05 --max_train_samples 214000 --sampler_delta 0.01 --sampler_min_step 5 --sampler_max_step 200 --backpressure-high 6 --backpressure-low 2 --demo_kappa 1 --demo_warmup 200 --val_every_n 100 --projection_dim 8192 --retention_latest_keep 2
============================================================
PhenoVision preadapt trainer (pretraining-as-preadaptation)
============================================================
  run_id           : mae__adamw__s42
  condition        : mae
  variant          : adamw
  shared-tokenizer : mae
  seed             : 42
  output_dir       : /blue/guralnick/share/r.dinnage/Projects/phenovision/xAI/py/../../xAI/output/preadapt/mae__adamw__s42
  epochs           : 15

Device: cuda:0
Loading data...
  [TEST MODE] Limited training to 214000 samples
  Training images: 214000
  Validation subset: 10000
  Representation subset: 1000
[preadapt_models] init_model(condition='mae', exact_control_tokenizer=False): 303,303,682 params (303,303,682 currently trainable, pre-freeze).
[preadapt_train] applied MAE shared input stage (patch_embed + pos_embed).

============================================================
PHASE 1: Frozen Backbone (Equalization = ecological fitting)
============================================================
  Trainable parameters (head only): 2,050
  EMIT ckpt step=5277 reason=displacement on_ladder=True -> step00005277.pt
  [40/557] loss=0.4034 upd_norm=0.6670 disp=108.1996 sampler=0.0098 lr=0.000068
  EMIT ckpt step=5284 reason=displacement on_ladder=True -> step00005284.pt
  EMIT ckpt step=5291 reason=displacement on_ladder=True -> step00005291.pt
  EMIT ckpt step=5298 reason=displacement on_ladder=True -> step00005298.pt
  VAL step=5300 (p2=3400) val_loss=0.3655 auc_pr_mean=0.7418
  [60/557] loss=0.4999 upd_norm=0.6019 disp=108.2230 sampler=0.0075 lr=0.000065
  EMIT ckpt step=5305 reason=displacement on_ladder=True -> step00005305.pt
  EMIT ckpt step=5313 reason=displacement on_ladder=True -> step00005313.pt
  EMIT ckpt step=5320 reason=displacement on_ladder=True -> step00005320.pt
  [80/557] loss=0.4555 upd_norm=0.7494 disp=108.2501 sampler=0.0049 lr=0.000063
  EMIT ckpt step=5328 reason=displacement on_ladder=True -> step00005328.pt
  EMIT ckpt step=5336 reason=displacement on_ladder=True -> step00005336.pt
  [100/557] loss=0.4231 upd_norm=0.6288 disp=108.2866 sampler=0.0097 lr=0.000061
  EMIT ckpt step=5344 reason=displacement on_ladder=True -> step00005344.pt
  EMIT ckpt step=5351 reason=displacement on_ladder=True -> step00005351.pt
  EMIT ckpt step=5358 reason=displacement on_ladder=True -> step00005358.pt
  [120/557] loss=0.4512 upd_norm=0.9671 disp=108.3074 sampler=0.0077 lr=0.000058
  EMIT ckpt step=5366 reason=displacement on_ladder=True -> step00005366.pt
  EMIT ckpt step=5376 reason=displacement on_ladder=True -> step00005376.pt
  [140/557] loss=0.4416 upd_norm=0.7077 disp=108.3384 sampler=0.0078 lr=0.000056
  EMIT ckpt step=5385 reason=displacement on_ladder=True -> step00005385.pt
  EMIT ckpt step=5394 reason=displacement on_ladder=True -> step00005394.pt
  VAL step=5400 (p2=3500) val_loss=0.3651 auc_pr_mean=0.7441
  EMIT ckpt step=5401 reason=displacement on_ladder=True -> step00005401.pt
  [160/557] loss=0.4354 upd_norm=1.1424 disp=108.3604 sampler=0.0032 lr=0.000054
  EMIT ckpt step=5408 reason=displacement on_ladder=True -> step00005408.pt
  EMIT ckpt step=5418 reason=displacement on_ladder=True -> step00005418.pt
  [180/557] loss=0.4217 upd_norm=1.0946 disp=108.3887 sampler=0.0080 lr=0.000052
  EMIT ckpt step=5427 reason=displacement on_ladder=True -> step00005427.pt
  EMIT ckpt step=5437 reason=displacement on_ladder=True -> step00005437.pt
  [200/557] loss=0.4806 upd_norm=1.6521 disp=108.4121 sampler=0.0091 lr=0.000050
  EMIT ckpt step=5445 reason=displacement on_ladder=True -> step00005445.pt
  EMIT ckpt step=5455 reason=displacement on_ladder=True -> step00005455.pt
  [220/557] loss=0.4168 upd_norm=0.3584 disp=108.4365 sampler=0.0093 lr=0.000048
  EMIT ckpt step=5465 reason=displacement on_ladder=True -> step00005465.pt
  EMIT ckpt step=5476 reason=displacement on_ladder=True -> step00005476.pt
  [240/557] loss=0.4612 upd_norm=0.7083 disp=108.4613 sampler=0.0072 lr=0.000046
  EMIT ckpt step=5488 reason=displacement on_ladder=True -> step00005488.pt
  EMIT ckpt step=5500 reason=displacement on_ladder=True -> step00005500.pt
  VAL step=5500 (p2=3600) val_loss=0.3635 auc_pr_mean=0.7447
  [260/557] loss=0.4359 upd_norm=0.3446 disp=108.4822 sampler=0.0034 lr=0.000044
  EMIT ckpt step=5511 reason=displacement on_ladder=True -> step00005511.pt
  EMIT ckpt step=5522 reason=displacement on_ladder=True -> step00005522.pt
  [280/557] loss=0.4457 upd_norm=0.7104 disp=108.5062 sampler=0.0012 lr=0.000042
  EMIT ckpt step=5532 reason=displacement on_ladder=True -> step00005532.pt
  EMIT ckpt step=5541 reason=displacement on_ladder=True -> step00005541.pt
  [300/557] loss=0.4794 upd_norm=0.7643 disp=108.5234 sampler=0.0030 lr=0.000040
  EMIT ckpt step=5553 reason=displacement on_ladder=True -> step00005553.pt
  [320/557] loss=0.4343 upd_norm=0.5610 disp=108.5450 sampler=0.0087 lr=0.000038
  EMIT ckpt step=5565 reason=displacement on_ladder=True -> step00005565.pt
  EMIT ckpt step=5576 reason=displacement on_ladder=True -> step00005576.pt
  [340/557] loss=0.4146 upd_norm=0.3377 disp=108.5545 sampler=0.0055 lr=0.000036
  EMIT ckpt step=5592 reason=displacement on_ladder=True -> step00005592.pt
  VAL step=5600 (p2=3700) val_loss=0.3608 auc_pr_mean=0.7475
  [360/557] loss=0.4063 upd_norm=0.8726 disp=108.5709 sampler=0.0084 lr=0.000034
  EMIT ckpt step=5606 reason=displacement on_ladder=True -> step00005606.pt
  EMIT ckpt step=5621 reason=displacement on_ladder=True -> step00005621.pt
  [380/557] loss=0.4684 upd_norm=1.0332 disp=108.5854 sampler=0.0024 lr=0.000033
  EMIT ckpt step=5636 reason=displacement on_ladder=True -> step00005636.pt
  [400/557] loss=0.4741 upd_norm=0.4711 disp=108.6037 sampler=0.0053 lr=0.000031
  EMIT ckpt step=5652 reason=displacement on_ladder=True -> step00005652.pt
  [420/557] loss=0.4653 upd_norm=0.4161 disp=108.6172 sampler=0.0083 lr=0.000029
  EMIT ckpt step=5668 reason=displacement on_ladder=True -> step00005668.pt
  [440/557] loss=0.4869 upd_norm=1.0258 disp=108.6300 sampler=0.0093 lr=0.000028
  EMIT ckpt step=5686 reason=displacement on_ladder=True -> step00005686.pt
  VAL step=5700 (p2=3800) val_loss=0.3618 auc_pr_mean=0.7484
  EMIT ckpt step=5701 reason=displacement on_ladder=True -> step00005701.pt
  [460/557] loss=0.4359 upd_norm=0.4027 disp=108.6386 sampler=0.0013 lr=0.000026
  EMIT ckpt step=5719 reason=displacement on_ladder=True -> step00005719.pt
  [480/557] loss=0.4509 upd_norm=0.3437 disp=108.6493 sampler=0.0031 lr=0.000025
  EMIT ckpt step=5740 reason=displacement on_ladder=True -> step00005740.pt
  [500/557] loss=0.4219 upd_norm=0.2960 disp=108.6590 sampler=0.0021 lr=0.000023
  [520/557] loss=0.4410 upd_norm=0.3854 disp=108.6699 sampler=0.0098 lr=0.000022
  EMIT ckpt step=5764 reason=displacement on_ladder=True -> step00005764.pt
  [540/557] loss=0.4326 upd_norm=1.1660 disp=108.6789 sampler=0.0082 lr=0.000020
  EMIT ckpt step=5786 reason=displacement on_ladder=True -> step00005786.pt
  EMIT ckpt step=5799 reason=epoch_end on_ladder=True -> step00005799.pt

--- Phase 2, Epoch 14 (P2 epoch 7) ---
  VAL step=5800 (p2=3900) val_loss=0.3610 auc_pr_mean=0.7481
  [0/557] loss=0.4253 upd_norm=0.6071 disp=108.6861 sampler=0.0009 lr=0.000019
  [20/557] loss=0.4249 upd_norm=0.3756 disp=108.6951 sampler=0.0084 lr=0.000018
  EMIT ckpt step=5824 reason=displacement on_ladder=True -> step00005824.pt
  [40/557] loss=0.4246 upd_norm=0.3729 disp=108.7028 sampler=0.0072 lr=0.000017
  EMIT ckpt step=5853 reason=displacement on_ladder=True -> step00005853.pt
  [60/557] loss=0.4508 upd_norm=0.3962 disp=108.7081 sampler=0.0031 lr=0.000016
  [80/557] loss=0.3869 upd_norm=0.5505 disp=108.7153 sampler=0.0079 lr=0.000014
  EMIT ckpt step=5894 reason=displacement on_ladder=True -> step00005894.pt
  VAL step=5900 (p2=4000) val_loss=0.3595 auc_pr_mean=0.7479
  [100/557] loss=0.4648 upd_norm=0.3224 disp=108.7205 sampler=0.0028 lr=0.000013
  [120/557] loss=0.4266 upd_norm=0.5415 disp=108.7252 sampler=0.0068 lr=0.000012
  [140/557] loss=0.3950 upd_norm=0.3037 disp=108.7285 sampler=0.0097 lr=0.000011
  EMIT ckpt step=5946 reason=displacement on_ladder=True -> step00005946.pt
  [160/557] loss=0.4077 upd_norm=0.2945 disp=108.7323 sampler=0.0034 lr=0.000010
  [180/557] loss=0.4339 upd_norm=0.5377 disp=108.7374 sampler=0.0065 lr=0.000009
  VAL step=6000 (p2=4100) val_loss=0.3601 auc_pr_mean=0.7487
  [200/557] loss=0.4519 upd_norm=0.3451 disp=108.7399 sampler=0.0084 lr=0.000009
  [220/557] loss=0.4279 upd_norm=0.3015 disp=108.7426 sampler=0.0094 lr=0.000008
  EMIT ckpt step=6037 reason=displacement on_ladder=True -> step00006037.pt
  [240/557] loss=0.4338 upd_norm=0.3278 disp=108.7447 sampler=0.0007 lr=0.000007
  [260/557] loss=0.4203 upd_norm=0.2892 disp=108.7470 sampler=0.0033 lr=0.000006
  [280/557] loss=0.4385 upd_norm=0.4349 disp=108.7489 sampler=0.0048 lr=0.000006
  VAL step=6100 (p2=4200) val_loss=0.3592 auc_pr_mean=0.7489
  [300/557] loss=0.4460 upd_norm=0.5773 disp=108.7506 sampler=0.0051 lr=0.000005
  [320/557] loss=0.4022 upd_norm=0.3979 disp=108.7521 sampler=0.0059 lr=0.000004
  [340/557] loss=0.4346 upd_norm=0.4263 disp=108.7534 sampler=0.0061 lr=0.000004
  [360/557] loss=0.3974 upd_norm=0.3863 disp=108.7548 sampler=0.0065 lr=0.000003
  [380/557] loss=0.4685 upd_norm=0.5906 disp=108.7557 sampler=0.0067 lr=0.000003
  VAL step=6200 (p2=4300) val_loss=0.3593 auc_pr_mean=0.7489
  [400/557] loss=0.4231 upd_norm=0.3319 disp=108.7564 sampler=0.0069 lr=0.000002
  [420/557] loss=0.4170 upd_norm=0.4237 disp=108.7571 sampler=0.0071 lr=0.000002
  EMIT ckpt step=6237 reason=max_step_cap on_ladder=True -> step00006237.pt
  [440/557] loss=0.4217 upd_norm=0.4265 disp=108.7576 sampler=0.0002 lr=0.000002
  [460/557] loss=0.4219 upd_norm=0.5615 disp=108.7582 sampler=0.0009 lr=0.000002
  [480/557] loss=0.4213 upd_norm=0.8667 disp=108.7590 sampler=0.0013 lr=0.000001
  VAL step=6300 (p2=4400) val_loss=0.3594 auc_pr_mean=0.7493
  [500/557] loss=0.4633 upd_norm=0.7311 disp=108.7595 sampler=0.0017 lr=0.000001
  [520/557] loss=0.4646 upd_norm=0.3602 disp=108.7599 sampler=0.0016 lr=0.000001
  [540/557] loss=0.4370 upd_norm=0.4703 disp=108.7604 sampler=0.0017 lr=0.000001
  EMIT ckpt step=6356 reason=epoch_end on_ladder=True -> step00006356.pt

TRAINING COMPLETE: run_id=mae__adamw__s42 final_step=6356 elapsed=871.7 min
Done: Wed Jun 17 08:09:33 AM EDT 2026
